,code,logo,ko_name,description,sector,industry,country_code,phone,website,market
0,CEG,https://file.alphasquare.co.kr/media/images/stock_logo/us/CEGVV.jpeg,콘스텔레이션 에너지,"Constellation Energy Corp는 에너지 솔루션을 제공합니다. 가정, 기업, 공공 부문, 지역 사회 집합체 및 다양한 도매 고객(예: 지자체, 협동 조합 및 기타 전략)에 청정 에너지 및 지속 가능한 솔루션을 제공합니다. 이 회사는 모든 규모의 회사를 위해 전기, 천연 가스 및 재생 에너지 제품에 대한 포괄적인 에너지 솔루션과 다양한 가격 옵션을 제공합니다.",에너지,전기,US,833-883-0162,https://www.constellation.com,nasdaq
0,CG,https://file.alphasquare.co.kr/media/images/stock_logo/us/CG.png,칼라일 그룹,"Carlyle Group은 2022년 말 수수료 수익 AUM 2,666억 달러를 포함하여 관리 중인 총 자산 3,727억 달러를 보유한 세계 최대의 대체 자산 운용사 중 하나입니다. 이 회사는 3개의 핵심 사업 부문을 가지고 있습니다: 사모 펀드, 부동산, 인프라 및 천연 자원 펀드를 포함하는 사모 펀드(2022년 수수료 수익 AUM의 40% 및 기본 관리 수수료의 65%를 차지), 글로벌 신용(45 % 및 25%) 및 투자 솔루션(15% 및 10%). 이 회사는 주로 기관 투자자와 고액 자산가 개인에게 서비스를 제공합니다. Carlyle은 5개 대륙에 걸쳐 29개 사무소를 통해 운영되며 95개국에서 약 2,700명의 액티브 캐리 펀드 투자자에게 서비스를 제공합니다.",금융,기타금융,US,202 729 5626,https://www.carlyle.com,nasdaq
0,CHKP,https://file.alphasquare.co.kr/media/images/stock_logo/us/CHKP.jpeg,체크 포인트 소프트웨어 테크놀로지,"Check Point Software Technologies는 순수한 사이버 보안 공급업체입니다. 이 회사는 보안 관리 외에도 네트워크, 엔드포인트, 클라우드 및 모바일 보안을 위한 솔루션을 제공합니다. 소프트웨어 전문업체인 Check Point는 기업, 비즈니스 및 소비자에게 제품을 판매합니다. 2020년 말 기준 매출의 45%는 미주, 43%는 유럽, 12%는 아시아 태평양, 중동 및 아프리카에서 발생했습니다. 이스라엘 텔아비브에 본사를 둔 이 회사는 1993년에 설립되었으며 직원 수는 약 5,000명입니다.",,,US,,https://www.checkpoint.com,nasdaq
0,CHRW,https://file.alphasquare.co.kr/media/images/stock_logo/us/CHRW.jpeg,CH 로빈슨 월드와이드,"C.H. Robinson은 국내 화물 중개(2022년 순수익의 약 60%)에 중점을 둔 최상위 비자산 기반 제3자 물류 제공업체로, 대부분 트럭 중개뿐만 아니라 철도 복합운송도 반영합니다. 또한 이 회사는 대규모 항공 및 해상 포워딩 사업부(30%)를 운영하고 있으며, 이는 수년에 걸쳐 유기적으로 그리고 턱인 인수를 통해 성장했습니다. 나머지 수익은 유럽 트럭 중개 부문, 운송 관리 서비스 및 기존 생산 소싱 작업으로 구성됩니다.",운송,운송인프라,US,(952) 937-8500,https://www.chrobinson.com,nasdaq
0,CHTR,https://file.alphasquare.co.kr/media/images/stock_logo/us/CHTR.png,차터 커뮤니케이션,"Charter는 Legacy Charter, Time Warner Cable 및 Bright House Networks의 2016년 합병의 산물입니다. 이 회사는 현재 미국의 약 40%에 해당하는 약 5,600만 가정과 기업에 텔레비전, 인터넷 액세스 및 전화 서비스를 제공할 수 있는 네트워크를 보유하고 있습니다. 이 공간 전체에서 Charter는 Spectrum 브랜드로 3천만 개의 주거용 및 2백만 개의 상업용 고객 계정에 서비스를 제공하여 Comcast에 이어 미국에서 두 번째로 큰 케이블 회사가 되었습니다. 또한 이 회사는 Spectrum SportsNet(로스앤젤레스 레이커스 경기에 대한 장기 현지 권리), SportsNet LA(로스앤젤레스 다저스), SportsNet New York(뉴욕 메츠), 스펙트럼 뉴스 NY1.",미디어,엔터테인먼트,US,203-905-7800,https://corporate.charter.com,nasdaq
0,CINF,https://file.alphasquare.co.kr/media/images/stock_logo/us/CINF.png,신시내티 파이낸셜,"Cincinnati Financial Corp는 서면 보험료를 통해 수입을 창출하는 재산 및 상해 보험 회사입니다. 엄선된 독립 에이전시 그룹이 지역 사회 내에서 회사의 비즈니스, 주택 및 자동차 보험을 적극적으로 판매합니다. 이 에이전트는 회사의 개인 회선뿐만 아니라 미국의 여러 지역에서 표준 시장, 초과 및 잉여 상업 회선 정책을 제공합니다. Cincinnati Financial은 임대 및 금융 서비스도 제공합니다. 이 회사는 다음과 같은 부문에서 운영됩니다: 상업 라인 보험, 개인 라인 보험, 초과 및 잉여 라인 보험, 생명 보험 및 투자. 회사 수익의 대부분은 상업 라인을 통해 발생하며 그 다음이 개인 라인입니다.",금융,보험,US,(513) 870-2000,https://www.cinfin.com,nasdaq
0,CMCSA,https://file.alphasquare.co.kr/media/images/stock_logo/us/CMCSA.png,컴캐스트,"Comcast는 세 부분으로 구성됩니다. 핵심 케이블 비즈니스는 미국의 거의 절반에 해당하는 약 6,100만 개의 미국 가정과 기업에 텔레비전, 인터넷 액세스 및 전화 서비스를 제공할 수 있는 네트워크를 소유하고 있습니다. 이 지역에 있는 가정의 약 55%가 적어도 하나의 Comcast 서비스에 가입되어 있습니다. Comcast는 2011년 General Electric으로부터 NBC유니버설을 인수했습니다. NBCU는 CNBC, MSNBC 및 USA, NBC 방송 네트워크, 여러 지역 NBC 계열사, Universal Studios 및 여러 테마파크를 포함한 여러 케이블 네트워크를 소유하고 있습니다. 2018년에 인수된 Sky는 영국의 지배적인 텔레비전 제공업체이며 이러한 위치를 구축하기 위해 독점적이고 독점적인 콘텐츠에 막대한 투자를 했습니다. Sky는 또한 이탈리아에서 가장 큰 유료 TV 제공업체이며 독일과 오스트리아에 지사를 두고 있습니다.",미디어,엔터테인먼트,US,215-286-1700,https://www.comcastcorporation.com,nasdaq
0,CME,https://file.alphasquare.co.kr/media/images/stock_logo/us/CME.png,CME 그룹,"시카고에 기반을 둔 CME 그룹은 투자자, 공급업체 및 기업이 금리, 주가 지수, 외화, 에너지, 금속 및 원자재를 기반으로 하는 선물 및 파생 상품을 거래할 수 있는 거래소를 운영합니다. CME는 1898년에 설립되어 2002년에 기업 공개를 완료했습니다. 그 이후로 CME 그룹은 2008년 Nymex Holdings와 2018년 NEX를 인수하기 전에 2007년 도시 간 경쟁업체인 CBOT Holdings와 합병하여 업계의 일부를 통합했습니다. 또한 회사는 S&P Dow Jones Indices의 지분 27%를 보유하고 있어 Chicago Mercantile Exchange를 S&P 선물 계약을 거래하고 청산할 수 있는 독점적인 장소로 만듭니다. 2018년 CME의 NEX 인수를 통해 현금 외환, 고정 수입 거래 및 담보 최적화로 확장했습니다.",금융,증권,US,(312) 930-1000,https://www.cmegroup.com,nasdaq
0,COIN,https://file.alphasquare.co.kr/media/images/stock_logo/us/COIN.png,코인베이스 글로벌,"2012년에 설립된 Coinbase는 미국 최고의 암호화폐 거래소 플랫폼입니다. 회사는 개인 투자자와 기관이 암호 화폐 경제에 진입하는 안전하고 규정을 준수하는 지점이 되고자 합니다. 사용자는 중개자를 사용하는 대신 회사와 직접 계정을 설정할 수 있으며, 많은 사람들이 Coinbase가 암호화폐 관리인 역할을 하도록 선택하여 회사에 기존 금융 교환 이상의 폭을 제공합니다. 회사는 여전히 소매 고객에게 부과되는 거래 수수료에서 대부분의 수익을 창출하지만 Coinbase는 내부 투자 및 인수를 사용하여 주요 중개, 데이터 분석 및 담보 대출과 같은 인접 비즈니스로 확장합니다.",금융,기타금융,US,(302) 777-0200,https://www.coinbase.com,nasdaq
0,COST,https://file.alphasquare.co.kr/media/images/stock_logo/us/COST.png,코스트코 홀세일,"최고의 창고 클럽인 코스트코는 전 세계적으로 838개의 매장을 보유하고 있으며(2022 회계연도 말 기준) 미국(73%)과 캐나다(14%)에서 가장 많은 매출이 발생했습니다. 고객이 창고에서 쇼핑할 수 있는 멤버십을 판매하며 제한된 제품 구색에 저렴한 가격을 제공합니다. Costco는 주로 개인 쇼핑객을 대상으로 하지만 유료 회원의 거의 20%가 기업 회원을 보유하고 있습니다. 식품 및 잡화는 2022 회계연도 매출의 거의 39%를 차지했으며, 비식품 상품은 27%, 창고 보조 및 기타 사업(예: 연료 및 약국) 21%, 신선식품은 13%를 차지했습니다. Costco의 창고는 평균 약 146,000평방피트입니다. 위치의 75% 이상이 연료를 제공합니다. 코스트코 글로벌 매출의 약 7%는 전자상거래에서 발생합니다(당일 식료품 및 기타 다양한 서비스 제외).",소매,판매업체,US,(425) 313-8100,https://www.costco.com,nasdaq
0,CPRT,https://file.alphasquare.co.kr/media/images/stock_logo/us/CPRT.svg,코파트,"Copart Inc는 주로 보험 회사, 자동차 대리점, 차량 운영업체 및 차량 렌탈 회사를 대상으로 하는 온라인 경매 및 차량 리마케팅 서비스 제공업체입니다. Copart의 서비스를 통해 판매되는 대부분의 차량은 손상되거나 회수된 도난 차량입니다. Copart는 주로 차량 해체업자, 재건업자, 중고차 수입 및 수출업자 및 일반 대중에게 판매합니다. 회사는 차량 판매자와 구매자가 지불한 수수료 및/또는 자체 계정으로 차량을 구매 및 재판매하여 수익을 창출합니다. 주요 시장으로는 북미와 영국 제도가 있습니다.",소매,판매업체,US,972-391-5000,https://www.copart.com,nasdaq
0,CRWD,https://file.alphasquare.co.kr/media/images/stock_logo/us/CRWD.jpeg,크라우드 스트라이크 홀딩스,CrowdStrike는 차세대 엔드포인트 및 클라우드 워크로드 보호를 전문으로 하는 클라우드 기반 사이버 보안 회사입니다. CrowdStrike의 주요 제품은 기업이 IT 인프라를 공격하는 보안 위협을 감지하고 대응할 수 있는 단일 창을 제공하는 Falcon 플랫폼입니다. 텍사스에 기반을 둔 이 회사는 2011년에 설립되어 2019년에 상장되었습니다.,IT/ICT,소프트웨어,US,888-512-8906,https://www.crowdstrike.com,nasdaq
0,CSCO,https://file.alphasquare.co.kr/media/images/stock_logo/us/CSCO.png,시스코 시스템즈,"Cisco Systems는 세계에서 가장 큰 네트워킹 장비 제공업체이자 세계에서 가장 큰 소프트웨어 회사 중 하나입니다. 가장 큰 기업은 네트워킹 하드웨어 및 소프트웨어(주요 시장 점유율이 있는 경우)와 방화벽과 같은 사이버 보안 소프트웨어를 판매하고 있습니다. 또한 Webex 제품군과 같은 협업 제품과 관찰 가능성 도구도 있습니다. 주로 제3자에게 제조를 아웃소싱하고 90개국에 걸쳐 25,000명에 달하는 대규모 영업 및 마케팅 직원을 보유하고 있습니다. 전반적으로 Cisco는 80,000명의 직원을 고용하고 전 세계적으로 제품을 판매합니다.",하드웨어/IT장비,전자장비/기기,US,(408) 526-4000,https://www.cisco.com,nasdaq
0,CSGP,https://file.alphasquare.co.kr/media/images/stock_logo/us/CSGP.jpeg,코스타 그룹,"CoStar Group은 상업용 부동산 데이터 및 마켓플레이스 리스팅 플랫폼의 선도적인 제공업체입니다. 제공되는 데이터에는 사무실, 소매, 다세대 주택, 의료, 산업, 셀프 스토리지 및 데이터 센터를 포함한 다양한 하위 부문과 관련된 500만 개 이상의 상업용 부동산에 대한 심층 분석 정보가 포함되어 있습니다. CoStar Suite, LoopNet, Apartments.com, BizBuySell 및 LandsofAmerica와 같은 많은 플래그십 브랜드를 운영하고 있으며 수익의 75% 이상이 구독 기반으로 분류됩니다. 이 회사는 최근 캐나다, 영국, 스페인, 프랑스에서도 사업을 확장했습니다.",기타,기타,US,(202) 346-6500,https://www.costar.com,nasdaq
0,CSX,https://file.alphasquare.co.kr/media/images/stock_logo/us/CSX.jpeg,CSX,"미국 동부에서 운영되는 Class I 철도 CSX는 2022년에 약 148억 달러의 수익을 창출했습니다. 21,000마일이 넘는 트랙에서 CSX는 석탄(연결 매출의 16%), 화학(17%), 복합운송 컨테이너(16%), 자동차 화물(7%) 및 기타 벌크 및 산업 상품.",운송,육상여객운송,US,(904) 359-3200,https://www.csx.com,nasdaq
0,CTAS,https://file.alphasquare.co.kr/media/images/stock_logo/us/CTAS.jpeg,신타스,"핵심 유니폼 및 시설 서비스 사업부(매출의 78%)에서 Cintas는 대부분 북미 지역에서 다양한 규모의 비즈니스에 균일한 임대 프로그램을 제공합니다. 이 회사는 업계에서 가장 큰 공급자입니다. 시설 상품은 일반적으로 입구 매트, 대걸레, 상점 수건, 손 소독제 및 화장실 용품의 대여 및 판매를 포함합니다. Cintas는 또한 응급처치 및 안전 서비스 사업(매출의 11%), 소방 서비스 사업(매출의 7%), 유니폼 직판 사업(매출의 4%)을 운영하고 있습니다.",생활용품/잡화,의류/패션잡화,US,(513) 459-1200,https://www.cintas.com,nasdaq
0,CTSH,https://file.alphasquare.co.kr/media/images/stock_logo/us/CTSH.png,코그니전트 테크놀로지 솔루션,"Cognizant는 글로벌 IT 서비스 제공업체로서 금융 서비스, 미디어 및 통신, 의료, 천연 자원 및 소비재 산업을 망라하는 일부 세계 최대 기업에 컨설팅 및 아웃소싱 서비스를 제공합니다. Cognizant는 전 세계적으로 거의 300,000명의 직원을 고용하고 있으며 그 중 약 70%는 인도에 있지만 본사는 뉴저지 주 티넥에 있습니다.",IT/ICT,IT서비스,US,(201) 801-0233,https://www.cognizant.com,nasdaq
0,DDOG,https://file.alphasquare.co.kr/media/images/stock_logo/us/DDOG.jpeg,데이터도그,Datadog은 머신 데이터 분석에 중점을 둔 클라우드 네이티브 회사입니다. SaaS(software-as-a-service)로 제공되는 회사의 제품 포트폴리오를 통해 클라이언트는 전체 IT 인프라를 모니터링하고 분석할 수 있습니다. Datadog의 플랫폼은 기계에서 생성된 대량의 데이터를 실시간으로 수집 및 분석할 수 있으므로 클라이언트는 비즈니스 전반에 걸쳐 다양한 애플리케이션에 데이터를 활용할 수 있습니다.,IT/ICT,소프트웨어,US,866-329-4466,https://www.datadog.com,nasdaq
0,DLTR,https://file.alphasquare.co.kr/media/images/stock_logo/us/DLTR.svg,달러 트리,"Dollar Tree는 미국과 캐나다에서 할인점을 운영하고 있으며, 그 이름을 딴 8,647개의 매장과 8,016개의 Family Dollar 단위(2021 회계연도 말 기준)를 포함합니다. 시조 체인은 브랜드 및 자체 라벨 상품을 특징으로 하며 대부분의 품목 가격은 $1.25입니다. Dollar Tree 매장의 2021 회계연도 매출의 약 45%는 소모품(식품, 건강 및 미용, 가정용 종이 및 청소 제품 포함), 거의 50%는 다양한 품목(장난감 및 가정용품 포함), 5%는 계절 상품에서 발생했습니다. 상품. Family Dollar는 일반적으로 1달러에서 10달러 범위의 브랜드 및 자가 상표 상품을 제공하며, 2021 회계연도 매출의 76% 이상은 소모품, 9%는 계절/전자 품목(선불 전화기 및 장난감 포함), 8%는 가정 제품, 의류 및 액세서리는 6%입니다.",소매,판매업체,US,(757) 321-5000,https://www.dollartree.com,nasdaq
0,DOCU,https://file.alphasquare.co.kr/media/images/stock_logo/us/DOCU.png,도큐사인,DocuSign은 사용자가 계약 프로세스를 자동화하고 거의 모든 장치에서 법적 구속력이 있는 전자 서명을 제공할 수 있는 광범위한 클라우드 기반 소프트웨어 제품군인 Agreement Cloud를 제공합니다. 회사는 2003년에 설립되어 2018년 5월 IPO를 완료했습니다.,IT/ICT,소프트웨어,US,415-489-4940,https://www.docusign.com,nasdaq
0,DOX,https://file.alphasquare.co.kr/media/images/stock_logo/us/DOX.png,암독스,"Amdocs Ltd는 통신, 케이블 및 위성, 엔터테인먼트, 미디어 산업 서비스 제공업체에 소프트웨어 및 서비스를 제공하는 업체입니다. 개방형 모듈식 클라우드 제품을 설계, 개발, 마케팅, 지원, 구현 및 운영하는 유일한 부문입니다. 회사는 비즈니스 지원 시스템, 운영 지원 시스템 및 관리 서비스를 제공합니다. Amdocs는 또한 모바일 금융 서비스와 광고 및 미디어 솔루션을 위한 소프트웨어를 개발합니다. 지리적으로 북미에서 대부분의 수익을 창출하며 유럽과 기타 국가에서도 입지를 다지고 있습니다.",,,US,,https://www.amdocs.com,nasdaq
0,DXCM,https://file.alphasquare.co.kr/media/images/stock_logo/us/DXCM.png,덱스컴,Dexcom은 당뇨병 환자를 위한 지속적인 포도당 모니터링 시스템을 설계하고 상용화합니다. CGM 시스템은 전통적인 혈당 측정기 프로세스의 대안으로 사용되며 회사는 Insulet 및 Tandem의 인슐린 펌프와의 통합을 제공하기 위해 CGM 시스템을 발전시키고 있습니다.,헬스케어,의료장비/용품,US,(858) 200-0200,https://www.dexcom.com,nasdaq
0,EA,https://file.alphasquare.co.kr/media/images/stock_logo/us/EA.jpeg,일렉트로닉 아츠,"EA는 세계 최대의 제3자 비디오 게임 퍼블리셔 중 하나이며 콘솔 기반 비디오 게임 퍼블리셔에서 콘솔, PC 및 모바일에서 가장 큰 퍼블리셔 중 하나로 전환했습니다. 이 회사는 Madden, FIFA, Battlefield, Apex Legends, Mass Effect, Dragon's Age, Need for Speed를 포함한 다수의 대형 프랜차이즈를 소유하고 있습니다.",IT/ICT,소프트웨어,US,650-628-1500,https://www.ea.com,nasdaq
0,EBAY,https://file.alphasquare.co.kr/media/images/stock_logo/us/EBAY.png,이베이,"eBay는 세계에서 가장 큰 전자상거래 시장 중 하나를 운영하고 있으며, 2022년 총 거래량(GMV)이 740억 달러로 세계 10대 전자상거래 회사가 되었습니다. eBay는 2022년 말까지 거의 190개 글로벌 시장에서 1억 3,200만 명 이상의 구매자와 약 2,000만 명의 판매자를 연결하는 플랫폼을 통해 상장 수수료, 광고, 서비스 제공업체와의 수익 공유 계약, 관리형 결제를 통해 수익을 창출합니다. eBay는 국제 시장에서 GMV의 50% 바로 북쪽에서 발생하며 영국, 독일 및 호주에서 큰 입지를 확보하고 있습니다.",기타,기타,US,408-376-7400,https://www.ebay.com,nasdaq
0,ENPH,https://file.alphasquare.co.kr/media/images/stock_logo/us/ENPH.jpeg,인페이즈 에너지,"Enphase Energy는 글로벌 에너지 기술 회사입니다. 이 회사는 하나의 플랫폼에서 태양열 발전, 저장 및 통신을 관리하는 스마트하고 사용하기 쉬운 솔루션을 제공합니다. 이 회사의 마이크로 인버터 기술은 주로 옥상 태양열 시장에 서비스를 제공하고 완전히 통합된 태양광 플러스 스토리지 솔루션을 생산합니다. 지리적으로 미국에서 수익의 대부분을 얻습니다.",하드웨어/IT장비,반도체/반도체장비,US,(707) 763-4784,https://www.enphase.com,nasdaq
0,ENTG,https://file.alphasquare.co.kr/media/images/stock_logo/us/ENTG.jpeg,인테그리스,"Entegris Inc는 반도체 및 기타 첨단 기술 산업을 위한 첨단 재료 및 프로세스 솔루션 공급업체입니다. 회사의 보고 대상 부문에는 SCEM(Specialty Chemicals & Engineered Materials), MC(Microcontamination Control) 및 AMH(Advanced Materials Handling)가 포함됩니다. SCEM 부문은 고성능 및 고순도 공정 화학, 가스 및 재료, 안전하고 효율적인 전달 시스템을 제공합니다. 미세 오염 제어(MC) 부문에는 반도체 제조 공정 및 기타 첨단 기술 산업에서 사용되는 중요한 액체 화학 물질 및 공정 가스를 정화하는 솔루션이 포함됩니다. 지리적 세그먼트는 대만, 북미, 한국, 일본, 중국, 유럽 및 남동부입니다.",소재,화학,US,(978) 436-6500,https://www.entegris.com,nasdaq
0,EQIX,https://file.alphasquare.co.kr/media/images/stock_logo/us/EQIX.jpeg,이퀴닉스,"Equinix는 전 세계 71개 시장에서 248개의 데이터 센터를 운영합니다. 미주에서 총 수익의 46%, 유럽, 중동 및 아프리카에서 32%, 아시아 태평양에서 22%를 창출합니다. 이 회사는 2,100개의 네트워크 공급자를 포함하여 10,000개 이상의 고객을 보유하고 있으며 이들은 클라우드 및 IT 서비스, 콘텐츠 공급자, 네트워크 및 모바일 서비스, 금융 서비스 및 엔터프라이즈의 5가지 수직 분야에 분산되어 있습니다. Equinix 매출의 약 70%는 임차인에게 공간을 임대하고 관련 서비스에서 발생하며 15% 이상은 상호 연결에서 발생합니다. Equinix는 부동산 투자 신탁으로 운영됩니다.",금융,부동산,US,(650) 598-6000,https://www.equinix.com,nasdaq
0,ERIC,https://file.alphasquare.co.kr/media/images/stock_logo/us/ERIC.jpeg,텔레폰악티에볼라예트 에릭슨 ADR,"Telefonaktiebolaget LM Ericsson은 주로 모바일 네트워크를 구축하고 촉진하는 데 사용되는 통신 장비 및 서비스를 제공합니다. 그 고객은 역사적으로 주로 무선 통신사였지만 회사는 5G 기능과 다른 ""as-a-service"" 통신 플랫폼을 활용하려고 하는 다른 기업들에게도 더 많은 것을 제공하기 위해 노력하고 있습니다. 이 회사는 또한 핸드셋 제조업체에 특허권을 부여하여 해당 장치가 무선 네트워크와 호환되도록 합니다. Ericsson의 세 가지 주요 운영 부문은 네트워크, 클라우드 및 소프트웨어 서비스, 엔터프라이즈입니다.",,,US,,https://www.ericsson.com,nasdaq
0,ERIE,https://file.alphasquare.co.kr/media/images/stock_logo/us/ERIE.jpeg,이리 인뎀니티,"Erie Indemnity Co는 주로 Erie Insurance Exchange를 대신하여 판매, 인수 및 증권 발행과 관련된 서비스를 수행합니다. Erie Indemnity의 결과는 주로 개인을 위한 자동차 및 주택 소유자 보험과 상업 고객을 위한 다중 위험, 근로자 보상 및 상업 자동차 보험을 제공하는 보험 거래소의 성과와 관련이 있습니다. Erie Indemnity의 관리 수수료는 일반적으로 Exchange 보험료의 25%이며 이는 Erie Indemnity의 모든 수익을 설명합니다. 이 회사는 미국에서만 독점적으로 운영됩니다.",금융,보험,US,(814) 870-2000,https://www.erieinsurance.com,nasdaq
0,ETSY,https://file.alphasquare.co.kr/media/images/stock_logo/us/ETSY.png,엣시,"Etsy는 미국과 영국에서 상위 10위 전자상거래 시장 운영자를 운영하고 있으며 독일, 프랑스, 호주 및 캐나다에서 상당한 규모의 사업을 운영하고 있습니다. 이 회사는 온라인 시장을 통해 구매자와 판매자를 연결하여 빈티지 및 공예품을 교환하는 흥미로운 틈새 시장을 지배하고 있습니다. 2022년 통합 총 상품 규모가 133억 달러에 달하는 이 회사는 빠르게 성장하는 공간에서 가장 큰 기업 중 하나로 자리 잡았으며 상장 수수료, 판매 품목에 대한 수수료, 광고 서비스, 결제 처리 및 배송 라벨에서 수익을 창출했습니다. 2022년 말 기준으로 이 회사는 Etsy, Reverb(음악 장비), Elo7(브라질 공예품), Depop(의류 재판매) 등의 마켓플레이스 자산에서 9,500만 명 이상의 구매자와 750만 명 이상의 판매자를 연결했습니다.",기타,기타,US,(718) 880-3660,https://www.etsy.com,nasdaq
0,EVRG,https://file.alphasquare.co.kr/media/images/stock_logo/us/EVRG.jpeg,에버지,"Evergy는 캔자스 동부와 미주리 서부에 서비스를 제공하는 규제 전기 유틸리티입니다. 주요 운영 자회사로는 Evergy Metro, Evergy Kansas Central, Evergy Missouri West 및 Evergy Transmission Co.가 있습니다. 이 유틸리티는 약 160억 달러의 요율 기준을 합산하여 약 절반이 Kansas에 있고 나머지는 Missouri와 연방 관할권 사이에 분할되어 있습니다. Evergy는 미국에서 가장 큰 풍력 에너지 공급업체 중 하나입니다.",에너지,전기,US,(816) 556-2200,https://investors.evergy.com,nasdaq
0,EXAS,https://file.alphasquare.co.kr/media/images/stock_logo/us/EXAS.jpeg,이그젝트 사이언시스,"Exact Sciences Corporation은 위스콘신주 매디슨에 본사를 두고 있으며 미국 및 국제적으로 암 검진 및 진단 테스트 제품을 제공합니다. 비침습적 대변 기반 DNA 검사인 Exact의 Cologuard 선별 검사는 대장암에 대한 전암 선별 검사입니다. 또한 유방암, 전립선암, 대장암에 대한 유전자 기반 치료제 선택 검사인 Oncotype DX로 정밀 종양학 시장에서 경쟁하고 있습니다. Base Genomics 및 Thrive Early Detection 인수를 통해 Exact는 14개 이상의 암을 감지하기 위한 다중 암 조기 선별 테스트를 구축하고 있으며, 이 테스트는 다중 암 액체 생검 암 선별 검사에서 가장 초기에 진입한 테스트 중 하나가 될 것입니다.",헬스케어,의료장비/용품,US,608-284-5700,https://www.exactsciences.com,nasdaq
0,EXC,https://file.alphasquare.co.kr/media/images/stock_logo/us/EXC.jpeg,엑셀론,"Exelon은 일리노이, 펜실베이니아, 메릴랜드, 뉴저지, 델라웨어 및 워싱턴 D.C.에 있는 6개의 규제 대상 유틸리티에서 약 1천만 명의 전력 및 가스 고객에게 서비스를 제공합니다.",에너지,전기,US,(312) 394-7399,https://www.exeloncorp.com,nasdaq
0,EXPD,https://file.alphasquare.co.kr/media/images/stock_logo/us/EXPD.jpeg,익스페디터 인터내셔널 오브 워싱턴,"Expeditors International of Washington은 비자산 기반 제3자 물류 제공업체로 주로 국제 화물 운송에 중점을 둡니다. 정교한 IT 시스템을 사용하고 항공사 및 해운사와 계약하여 전 세계 고객의 화물을 운송합니다. 이 회사는 수많은 위성 위치 외에도 전 세계적으로 200개 이상의 풀 서비스 사무실 위치를 운영합니다. 2021년 Expeditors는 항공 화물에서 통합 순수익의 34%, 해상 화물에서 30%, 통관 중개 및 기타 서비스에서 36%를 창출했습니다.",운송,운송인프라,US,(206) 674-3400,https://www.expeditors.com,nasdaq
0,EXPE,https://file.alphasquare.co.kr/media/images/stock_logo/us/EXPE.png,익스피디아그룹,"Expedia는 숙박(2022년 전체 매출의 76%), 항공권(3%), 렌터카, 크루즈, 목적지 및 기타(14%) 및 광고 서비스를 제공하는 예약 부문에서 세계에서 두 번째로 큰 온라인 여행사입니다. 수익(7%). Expedia는 Expedia.com, Hotels.com, Travelocity, Orbitz, Wotif, AirAsia 및 Vrbo를 비롯한 여러 브랜드 여행 예약 사이트를 운영하고 있습니다. 트리바고 인수를 계기로 여행 매체로도 영역을 넓혔다. 온라인 예약 거래 수수료는 매출과 수익의 대부분을 차지합니다.",운송,항공화물운송/물류,US,(206) 481-7200,https://www.expediagroup.com,nasdaq
0,FANG,https://file.alphasquare.co.kr/media/images/stock_logo/us/FANG.png,다이아몬드백 에너지,"Diamondback Energy는 미국의 독립 석유 및 가스 생산업체입니다. 이 회사는 Permian Basin에서만 독점적으로 운영됩니다. 2022년 말에 회사는 석유 환산 20억 배럴의 순 확인 매장량을 보고했습니다. 순 생산량은 2022년 하루 평균 약 386,000배럴이며 석유 58%, 액체 천연 가스 21%, 천연 가스 21%의 비율입니다.",에너지,가스,US,405-463-6900,https://www.diamondbackenergy.com,nasdaq
0,FAST,https://file.alphasquare.co.kr/media/images/stock_logo/us/FAST.jpeg,패스널,"Fastenal은 1967년 미네소타 주 위노나에 첫 번째 패스너 매장을 열었습니다. 그 이후로 Fastenal은 제품 및 서비스뿐만 아니라 그 영역을 크게 확장했습니다. 현재 Fastenal은 약 1,600개의 지점, 1,600개 이상의 현장 위치 및 14개의 유통 센터를 통해 400,000명의 활성 고객에게 서비스를 제공하고 있습니다. 1993년부터 이 회사는 다른 제품 범주를 추가했지만 패스너는 판매의 약 30%-35%로 가장 큰 범주로 남아 있습니다. Fastenal은 또한 자동 판매기 및 벤더 관리 재고와 같은 공급망 솔루션을 고객에게 제공합니다.",건설/인프라,건축자재,US,(507) 454-5374,https://www.fastenal.com,nasdaq
0,FISV,https://file.alphasquare.co.kr/media/images/stock_logo/us/FISV.png,파이서브,"Fiserv는 중소 규모 은행에 중점을 둔 미국 은행 및 신용 조합을 위한 전자 자금 이체, 지불 처리 및 대출 처리와 같은 핵심 처리 및 보완 서비스를 제공하는 선두 업체입니다. Fiserv는 2019년 First Data와의 합병을 통해 이제 가맹점을 위한 결제 처리 서비스를 제공합니다. 회사 수익의 약 10%가 해외에서 발생합니다.",기타,기타,US,(414) 879-5000,https://www.fiserv.com,nasdaq
0,FITB,https://file.alphasquare.co.kr/media/images/stock_logo/us/FITB.jpeg,피프스 서드 뱅코프,"Fifth Third Bancorp는 신시내티에 본사를 둔 다각화된 금융 서비스 회사입니다. 이 회사는 2,000억 달러 이상의 자산을 보유하고 있으며 오하이오, 켄터키, 인디애나, 미시간, 일리노이, 플로리다, 테네시, 웨스트버지니아, 조지아 및 노스캐롤라이나 전역에서 수많은 풀 서비스 뱅킹 센터와 ATM을 운영하고 있습니다.",금융,은행,US,(513) 579-5300,https://www.53.com,nasdaq
